product_name,city,price,price_unit,date,market_name,source
"Beef","Xuzhou",40.95,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",44.4,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",3.86,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",7.3,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.02,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.61,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.57,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",7.85,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",6.59,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",7.52,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",39.66,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",6.92,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",3.83,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.49,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",7.99,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.18,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",28.64,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.5,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",45.23,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",41.46,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",41.05,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",17.11,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.14,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",7.84,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",27.01,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",5.85,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",4,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.02,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.43,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",3.62,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",8.87,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.48,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",2.73,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.27,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",18.89,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",19.37,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",17.71,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",5.89,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",2.73,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",8.08,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",24.39,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.87,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.4,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",3.56,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",6.77,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.28,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.64,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",5.72,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",23.91,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.91,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.29,"CNY/kg",2025-11-02,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.16,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.83,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.18,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",6.24,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.37,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",7.71,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",6.57,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",2.83,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",3.65,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.7,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.74,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",7.2,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",3.62,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",40.51,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",28.82,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",16.48,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.6,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.96,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",18.41,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.71,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.87,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",6.14,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.7,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.51,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",7.47,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.32,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",4.09,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",28.75,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.42,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",7.42,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.54,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",42.27,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",41.58,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",27.86,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.24,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.54,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",6.55,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",16.05,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.77,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.43,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",5.95,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.47,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",7.79,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",4.24,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.28,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",3.46,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.21,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.27,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",6.31,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",40.3,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",6.73,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.27,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",7.4,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.88,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",29.39,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",17.47,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",3.93,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",4,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",5.74,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.57,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",5.83,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",8.67,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",2.94,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",3.91,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.69,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.17,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",7.21,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",40.08,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",39.09,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",18.39,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.71,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.41,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",26.61,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",27.55,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.7,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",19.4,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.83,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",5.72,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.07,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.63,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",7.75,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.08,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",25.3,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",3.46,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.03,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",6.46,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",39.98,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",44.83,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.52,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.77,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.71,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",7.53,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",26.01,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",18.79,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.97,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.34,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",6.55,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.23,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",8.73,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",4.17,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",2.8,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",4.12,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.17,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.08,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",6.57,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",41.3,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.84,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.16,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.86,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",28.05,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",16.71,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.38,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",8.72,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.58,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",5.88,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",5.64,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",17.9,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.32,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",7.44,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",3.85,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.06,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",6.7,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.34,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.38,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",44.13,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.65,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Cabbage","Yancheng",2.66,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",9,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",24.28,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",16.43,"CNY/kg",2025-11-02,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yangzhou",17.97,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pork","Yangzhou",27.16,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Corn","Yangzhou",3.51,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Carrots","Yangzhou",3.75,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Carrots","Yangzhou",4.02,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Carrots","Yangzhou",4.21,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Rice","Yangzhou",4,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Yangzhou",2.99,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Rice","Yangzhou",4.49,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Apples","Yangzhou",8.24,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Corn","Yangzhou",3.61,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Yangzhou",4.18,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Yangzhou",5.87,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Yangzhou",2.57,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Wheat","Yangzhou",4,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pears","Yangzhou",6.96,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Chicken","Yangzhou",18.31,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pork","Yangzhou",25.91,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pork","Yangzhou",28.82,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Chicken","Yangzhou",17.42,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Yangzhou",2.75,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Rice","Yangzhou",4.62,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Beef","Yangzhou",43.22,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Beef","Yangzhou",42.29,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Yangzhou",2.99,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Carrots","Yangzhou",3.96,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Wheat","Yangzhou",3.52,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pears","Yangzhou",7.61,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Rice","Yangzhou",4.76,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Corn","Yangzhou",3.48,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Carrots","Yangzhou",3.83,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Yangzhou",5.56,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Beef","Yangzhou",43.76,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Yangzhou",5.84,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Yangzhou",3.16,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Yangzhou",2.78,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Apples","Yangzhou",8.44,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Yangzhou",3.99,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Yangzhou",4.26,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pork","Yangzhou",27.63,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Yangzhou",5.35,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Yangzhou",3.34,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Wheat","Yangzhou",3.71,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Wheat","Yangzhou",3.54,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Chicken","Yangzhou",15.98,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Chicken","Yangzhou",16.44,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Chicken","Yangzhou",19.57,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Apples","Yangzhou",8.55,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pork","Yangzhou",29.6,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Yangzhou",5.91,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pork","Yangzhou",25.18,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Yangzhou",4.12,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Yangzhou",2.6,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Rice","Yangzhou",4.64,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Apples","Yangzhou",8.19,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Wheat","Yangzhou",4,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Yangzhou",3.38,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Beef","Yangzhou",43.62,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Carrots","Yangzhou",4.21,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Pears","Yangzhou",6.82,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Corn","Yangzhou",3.44,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Apples","Yangzhou",8.58,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Yangzhou",6.48,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
"Carrots","Yangzhou",4.17,"CNY/kg",2025-11-02,"Yangzhou Agricultural Market","FarmSight Market Data"
